_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
739,2011,24,San Luis Potosí,132,27,0,159,1304833,1368167,2673000,10.1162370970078,1.97344330041581,5.94837261503928
740,2011,25,Sinaloa,92,19,0,111,1427804,1441683,2869487,6.44346142747884,1.31790414397617,3.86828725831481
741,2011,26,Sonora,156,22,0,178,1381631,1367574,2749205,11.2910031694425,1.60868808561731,6.47459902044409
742,2011,27,Tabasco,157,31,0,188,1139850,1176289,2316139,13.773742159056,2.63540677503573,8.1169567111473
743,2011,28,Tamaulipas,136,13,0,149,1664337,1699430,3363767,8.17142201369074,0.764962369735735,4.42955769528627
744,2011,29,Tlaxcala,40,11,0,51,591973,629043,1221016,6.75706493370475,1.74868808650601,4.17684944341434
745,2011,30,Veracruz,257,52,0,309,3831501,4078842,7910343,6.7075540369166,1.27487164249069,3.90627814748362
746,2011,31,Yucatán,152,34,0,186,999260,1026033,2025293,15.211256329684,3.31373357387141,9.18385636053648
747,2011,32,Zacatecas,73,9,0,82,755267,789264,1544531,9.66545605726187,1.1403028644408,5.30905498173879
748,2011,33,Extranjero,4,2,0,6,,,,,,
749,2012,0,Nacional,4470,1076,3,5549,57750657,60309857,118060514,7.74017168324163,1.78411963404257,4.70013200179698
750,2012,1,Aguascalientes,95,21,0,116,619125,646847,1265972,15.3442358166768,3.24651733717556,9.16291987500513
751,2012,2,Baja California,97,16,0,113,1651848,1628373,3280221,5.87221100246512,0.982575859462175,3.44488984126374
752,2012,3,Baja California Sur,35,9,0,44,348122,333681,681803,10.0539466049259,2.697186834132,6.45347703075522
753,2012,4,Campeche,48,15,0,63,432259,440223,872482,11.1044535799139,3.40736399506614,7.22077933986031
754,2012,5,Coahuila,130,20,0,150,1441060,1454050,2895110,9.02113721843643,1.37546851896427,5.18115028444515
755,2012,6,Colima,44,2,0,46,342908,347255,690163,12.8314300045493,0.575945630732459,6.66509215938843
756,2012,7,Chiapas,142,47,0,189,2518224,2611540,5129764,5.63889471309939,1.79970438898121,3.68438002216086
757,2012,8,Chihuahua,223,43,0,266,1754871,1775590,3530461,12.7074867611351,2.42173024177879,7.53442680715068
758,2012,9,Ciudad de México,341,85,0,426,4354435,4747736,9102171,7.83109634200534,1.79032701060042,4.68020211881319
759,2012,10,Durango,65,11,0,76,850638,874062,1724700,7.64132333613123,1.25849196052454,4.40656346031194
760,2012,11,Guanajuato,263,75,0,338,2791556,2977400,5768956,9.42126899836507,2.51897628803654,5.85894570872095
761,2012,12,Guerrero,62,28,0,90,1721794,1822961,3544755,3.6008953452039,1.53596264538846,2.53896249529234
762,2012,13,Hidalgo,76,26,0,102,1356909,1453139,2810048,5.60096513472901,1.78923007365434,3.62983123419956
763,2012,14,Jalisco,402,105,0,507,3805300,3938385,7743685,10.5642130712427,2.66606743627147,6.54727045327903
764,2012,15,Estado de México,456,142,0,598,7802250,8186911,15989161,5.84446794193983,1.73447592138231,3.74003363903835
765,2012,16,Michoacán,119,28,0,147,2209158,2349287,4558445,5.38666768062764,1.19185097435945,3.22478389012042
766,2012,17,Morelos,50,12,0,62,904017,964720,1868737,5.53086944161448,1.24388423584045,3.31774883250024
767,2012,18,Nayarit,44,6,0,50,572421,574032,1146453,7.68665021024735,1.04523789614516,4.36127778461045
768,2012,19,Nuevo León,180,49,0,229,2476476,2480893,4957369,7.26839266764548,1.97509525803813,4.61938580726995
769,2012,20,Oaxaca,106,18,0,124,1904364,2066669,3971033,5.56616277140295,0.870966758585918,3.12261318402542
770,2012,21,Puebla,171,45,0,216,2932162,3170546,6102708,5.83187422795876,1.41931389735396,3.53941233957122
771,2012,22,Querétaro,91,24,0,115,958471,1003473,1961944,9.49428829875917,2.39169364796063,5.8615332547718
772,2012,23,Quintana Roo,120,24,0,144,722674,702684,1425358,16.6049975507629,3.41547551957921,10.1027250697719
773,2012,24,San Luis Potosí,133,25,0,158,1320056,1383341,2703397,10.0753301375093,1.80721889975068,5.84449860675291
774,2012,25,Sinaloa,80,19,0,99,1448833,1463797,2912630,5.52168538402977,1.29799418908496,3.39898991632992
775,2012,26,Sonora,153,31,0,184,1399994,1391142,2791136,10.9286182655069,2.22838502467757,6.59229790307602
776,2012,27,Tabasco,145,27,0,172,1157612,1194114,2351726,12.5257858418883,2.26109064963647,7.31377720023506
777,2012,28,Tamaulipas,138,27,3,168,1684305,1718536,3402841,8.1932904076162,1.57110470772797,4.93705112874801
778,2012,29,Tlaxcala,38,6,0,44,603607,640205,1243812,6.29548696420022,0.937199803188041,3.53751209989934
779,2012,30,Veracruz,238,51,0,289,3883256,4127792,8011048,6.12887741627129,1.23552737153422,3.60751801761767
780,2012,31,Yucatán,131,29,0,160,1015644,1042352,2057996,12.8982202425259,2.78216955500637,7.77455349767444
781,2012,32,Zacatecas,44,9,0,53,766308,798121,1564429,5.74181660637759,1.12764856456602,3.38781753598278
782,2012,33,Extranjero,10,1,0,11,,,,,,
783,2013,0,Nacional,4825,1082,2,5909,58515422,61082232,119597654,8.24568948678179,1.77138255196699,4.94073236587066
784,2013,1,Aguascalientes,90,23,0,113,633604,659728,1293332,14.2044557799509,3.48628525695438,8.73712240940455
785,2013,2,Baja California,101,22,0,123,1667747,1649102,3316849,6.05607445253986,1.33405938504713,3.70833884810554
786,2013,3,Baja California Sur,40,10,0,50,356150,342059,698209,11.2312227993823,2.92347226648034,7.16117953220311
787,2013,4,Campeche,57,20,0,77,440162,448974,889136,12.9497775818903,4.45460093457528,8.66009249428659
788,2013,5,Coahuila,153,21,0,174,1463506,1474561,2938067,10.4543473002502,1.42415268001799,5.92226113291494
789,2013,6,Colima,45,7,0,52,349221,353771,702992,12.8858230175161,1.97868112423008,7.39695473063705
790,2013,7,Chiapas,261,54,0,315,2561648,2658850,5220498,10.1887534899409,2.0309532316603,6.03390711001134
791,2013,8,Chihuahua,251,58,1,310,1769884,1791978,3561862,14.1817203839348,3.2366468784773,8.70331304244802
792,2013,9,Ciudad de México,346,79,0,425,4362604,4758885,9121489,7.93104301926097,1.66005272243393,4.65932700242252
793,2013,10,Durango,78,12,0,90,862835,886247,1749082,9.03996708524805,1.3540243295605,5.14555635470493
794,2013,11,Guanajuato,284,67,0,351,2834677,3011787,5846464,10.0187781535604,2.22459290779859,6.003628860111
795,2013,12,Guerrero,69,35,0,104,1736018,1840291,3576309,3.97461316645334,1.90187312767383,2.90802612414084
796,2013,13,Hidalgo,89,23,0,112,1377194,1474838,2852032,6.4624156073872,1.55949331384193,3.92702466171488
797,2013,14,Jalisco,390,91,0,481,3860276,3987683,7847959,10.1029045591559,2.2820269314286,6.12898207037014
798,2013,15,Estado de México,477,143,0,620,7908687,8300572,16209259,6.03134249718063,1.72277284023318,3.8249743557062
799,2013,16,Michoacán,120,22,0,142,2233688,2371616,4605304,5.37228117803382,0.927637526479835,3.08340122606456
800,2013,17,Morelos,53,12,0,65,917217,978465,1895682,5.77834907115764,1.22641075562233,3.42884513330822
801,2013,18,Nayarit,45,9,0,54,582050,583616,1165666,7.73129456232283,1.54210988046935,4.63254482845
802,2013,19,Nuevo León,215,30,0,245,2527508,2530646,5058154,8.50640235362262,1.18546805835348,4.8436643091531
803,2013,20,Oaxaca,103,18,0,121,1921511,2084165,4005676,5.36036483788019,0.86365522883265,3.02071360739111
804,2013,21,Puebla,190,50,0,240,2972202,3210876,6183078,6.39256685783806,1.55720744120919,3.88156190169362
805,2013,22,Querétaro,84,28,0,112,983587,1024931,2008518,8.540169807043,2.73189121999432,5.576250748064
806,2013,23,Quintana Roo,115,22,0,137,741527,723437,1464964,15.5085384618497,3.04103881886052,9.35176564065738
807,2013,24,San Luis Potosí,141,16,0,157,1334267,1397841,2732108,10.5676000380733,1.14462231398278,5.74647854330795
808,2013,25,Sinaloa,107,16,0,123,1468600,1485098,2953698,7.28585046983522,1.07736997827753,4.16427136423561
809,2013,26,Sonora,206,31,0,237,1417156,1414052,2831208,14.536155511461,2.1922814719685,8.37098510600422
810,2013,27,Tabasco,135,33,0,168,1174809,1211679,2386488,11.4912296381795,2.72349359855209,7.0396331345475
811,2013,28,Tamaulipas,124,32,1,157,1702844,1736652,3439496,7.28193539748797,1.84262592620744,4.56462225860998
812,2013,29,Tlaxcala,32,8,0,40,614891,651172,1266063,5.20417439838931,1.22855405330696,3.15940044057839
813,2013,30,Veracruz,216,49,0,265,3931420,4174030,8105450,5.49419802514104,1.17392543896426,3.26940515332276
814,2013,31,Yucatán,141,26,0,167,1031289,1058195,2089484,13.6722102145955,2.45701406640553,7.99240386621769
815,2013,32,Zacatecas,54,8,0,62,776643,806435,1583078,6.95300157215091,0.992020435620974,3.91642104811007
816,2013,33,Extranjero,13,7,0,20,,,,,,
817,2014,0,Nacional,5080,1257,0,6337,59237019,61811585,121048604,8.57571850467357,2.0335993649087,5.2350872216585
818,2014,1,Aguascalientes,86,24,0,110,647766,672270,1320036,13.2763991935359,3.56999419875943,8.33310606680424
819,2014,2,Baja California,152,29,0,181,1682234,1668647,3350881,9.03560384583833,1.73793498565005,5.40156454377222
820,2014,3,Baja California Sur,55,4,0,59,363994,350287,714281,15.1101391781183,1.14192076782752,8.26005451635981
821,2014,4,Campeche,70,22,0,92,447826,457490,905316,15.6310709963245,4.80884828083674,10.1621975089361
822,2014,5,Coahuila,132,42,0,174,1484909,1494019,2978928,8.88943362859273,2.81120922826283,5.84102737629107
823,2014,6,Colima,35,7,0,42,355299,360060,715359,9.85085800973265,1.94412042437372,5.87117796798531
824,2014,7,Chiapas,268,53,0,321,2603618,2704822,5308440,10.2933686892624,1.95946350628618,6.04697425232272
825,2014,8,Chihuahua,250,76,0,326,1783455,1807032,3590487,14.0177352386239,4.20579159638568,9.07954826183746
826,2014,9,Ciudad de México,336,98,0,434,4366057,4765204,9131261,7.69573095358123,2.05657512249213,4.75290324085578
827,2014,10,Durango,86,18,0,104,874414,897811,1772225,9.83515817450315,2.0048763047011,5.86832935998533
828,2014,11,Guanajuato,347,75,0,422,2875948,3044054,5920002,12.0655867213176,2.46381963000656,7.12837597014325
829,2014,12,Guerrero,56,25,0,81,1748850,1856308,3605158,3.2021042399291,1.34675926624246,2.24678086230895
830,2014,13,Hidalgo,97,29,0,126,1396390,1495434,2891824,6.94648343227895,1.93923636884008,4.35711163611617
831,2014,14,Jalisco,414,92,0,506,3912138,4033768,7945906,10.5824487786474,2.28074594275129,6.368059224461
832,2014,15,Estado de México,507,163,0,670,8009472,8408760,16418232,6.33000527375587,1.93845465918875,4.08082916601495
833,2014,16,Michoacán,148,44,0,192,2256327,2391969,4648296,6.55933293356858,1.8394887224709,4.13054590327294
834,2014,17,Morelos,41,13,0,54,929826,991624,1921450,4.40942714013159,1.31098077497116,2.8103775794322
835,2014,18,Nayarit,63,18,0,81,591188,592737,1183925,10.6565085894842,3.03675997955248,6.84164959773634
836,2014,19,Nuevo León,191,29,0,220,2577268,2579174,5156442,7.41094833754192,1.12439098719202,4.26650779743086
837,2014,20,Oaxaca,117,15,0,132,1937294,2100216,4037510,6.03935179688782,0.714212252454033,3.26934174776038
838,2014,21,Puebla,209,68,0,277,3010436,3249290,6259726,6.94251596778673,2.09276488094322,4.42511381488583
839,2014,22,Querétaro,59,21,0,80,1008307,1045889,2054196,5.85139248264665,2.00786125487504,3.89446771388903
840,2014,23,Quintana Roo,93,25,0,118,760054,743945,1503999,12.2359727072024,3.36046347512249,7.84574989744009
841,2014,24,San Luis Potosí,142,31,0,173,1347538,1411395,2758933,10.5377362271045,2.19640851781394,6.27054009647933
842,2014,25,Sinaloa,114,29,0,143,1487287,1505404,2992691,7.66496311740774,1.92639318083385,4.77830821825574
843,2014,26,Sonora,211,25,0,236,1433163,1436010,2869173,14.7226798347432,1.74093495170646,8.22536668231578
844,2014,27,Tabasco,133,31,0,164,1191394,1228648,2420042,11.1633934701702,2.5230985603688,6.77674189125643
845,2014,28,Tamaulipas,147,29,0,176,1720108,1753503,3473611,8.54597502017315,1.6538323572871,5.06677345275565
846,2014,29,Tlaxcala,43,10,0,53,625854,661779,1287633,6.87061199576898,1.51107847181612,4.11607965934393
847,2014,30,Veracruz,248,71,0,319,3976040,4216618,8192658,6.23736179716502,1.68381390014462,3.89373021551736
848,2014,31,Yucatán,153,28,0,181,1046196,1073334,2119530,14.6244107222738,2.60869403186706,8.53962906870863
849,2014,32,Zacatecas,59,11,0,70,786369,814084,1600453,7.50283899797678,1.35121191424964,4.37376167872471
850,2014,33,Extranjero,18,2,0,20,,,,,,
851,2015,0,Nacional,5141,1280,4,6425,59896137,62472353,122368490,8.58319126657534,2.04890633781635,5.25053467604283
852,2015,1,Aguascalientes,102,22,0,124,660444,684205,1344649,15.4441557497683,3.21541058600858,9.22173741995123
853,2015,2,Baja California,130,20,0,150,1709856,1696306,3406162,7.6029794321861,1.17903255662599,4.40378349591123
854,2015,3,Baja California Sur,48,9,0,57,372092,358313,730405,12.9000354750976,2.51177043534563,7.80388962288046
855,2015,4,Campeche,72,14,0,86,453447,463628,917075,15.8783716729849,3.01966231547706,9.37764086906742
856,2015,5,Coahuila,144,37,0,181,1504755,1512565,3017320,9.56966416459822,2.44617586682225,5.99870083385256
857,2015,6,Colima,52,2,0,54,359466,364545,724011,14.4659021993735,0.548629113003882,7.45845021691659
858,2015,7,Chiapas,267,49,0,316,2641302,2744992,5386294,10.1086509607762,1.78506895466362,5.86674251349815
859,2015,8,Chihuahua,325,96,0,421,1798779,1822766,3621545,18.0678115543933,5.2667210163016,11.6248728098091
860,2015,9,Ciudad de México,290,79,0,369,4377002,4775225,9152227,6.62553958165886,1.65437230706406,4.03180559223455
861,2015,10,Durango,95,21,0,116,884425,907163,1791588,10.7414421799474,2.31490922799982,6.47470288928035
862,2015,11,Guanajuato,384,82,0,466,2911700,3073387,5985087,13.1881718583645,2.66806620838834,7.78601881643492
863,2015,12,Guerrero,48,25,0,73,1755076,1865664,3620740,2.73492429957449,1.34000548866248,2.01616244193176
864,2015,13,Hidalgo,81,36,0,117,1415299,1515825,2931124,5.72317227667087,2.3749443372421,3.9916427964153
865,2015,14,Jalisco,416,111,0,527,3961178,4079036,8040214,10.5019264471326,2.72123119286027,6.55455190620548
866,2015,15,Estado de México,507,160,0,667,8094857,8499968,16594825,6.26323602751723,1.88236002770834,4.01932530171303
867,2015,16,Michoacán,138,31,0,169,2275532,2408455,4683987,6.06451590221539,1.28713220716185,3.60803734083805
868,2015,17,Morelos,32,9,3,44,939745,1001835,1941580,3.40517906453346,0.898351524951714,2.26619557267792
869,2015,18,Nayarit,62,13,0,75,598468,600336,1198804,10.3597853185133,2.16545401241971,6.25623538126333
870,2015,19,Nuevo León,203,50,0,253,2633518,2632702,5266220,7.70832020134284,1.89918950188817,4.80420491358128
871,2015,20,Oaxaca,125,30,1,156,1951856,2115182,4067038,6.40416096269397,1.41831766722674,3.83571532894455
872,2015,21,Puebla,194,74,0,268,3047579,3286315,6333894,6.36570864939022,2.25176223216582,4.2312043744338
873,2015,22,Querétaro,90,20,0,110,1035294,1071365,2106659,8.6931828060435,1.86677742879411,5.22153798977433
874,2015,23,Quintana Roo,110,30,0,140,785292,769796,1555088,14.0075284098144,3.8971363841849,9.00270595619026
875,2015,24,San Luis Potosí,139,25,0,164,1358777,1422926,2781703,10.2297875221615,1.75694308769395,5.89566894812279
876,2015,25,Sinaloa,125,17,0,142,1500015,1519561,3019576,8.33325000083332,1.11874416361041,4.70264699414752
877,2015,26,Sonora,217,32,0,249,1447137,1452124,2899261,14.9951248568726,2.20366855723065,8.58839545663533
878,2015,27,Tabasco,133,37,0,170,1201210,1239278,2440488,11.0721688963628,2.98560936287096,6.96581995076395
879,2015,28,Tamaulipas,126,23,0,149,1733239,1766917,3500156,7.26962640466779,1.30170234368677,4.256953118661
880,2015,29,Tlaxcala,37,15,0,52,634862,670682,1305544,5.82803821932956,2.23652938352304,3.9830139773152
881,2015,30,Veracruz,204,48,0,252,3997519,4240377,8237896,5.10316523823902,1.13197482205002,3.05903352020953
882,2015,31,Yucatán,145,45,0,190,1063331,1090883,2154214,13.6363935594843,4.12509865860959,8.81992225470636
883,2015,32,Zacatecas,87,16,0,103,793085,820031,1613116,10.9698203849524,1.95114574936801,6.38515767000017
884,2015,33,Extranjero,13,2,0,15,,,,,,
885,2016,0,Nacional,5181,1187,2,6370,60507080,63080327,123587407,8.56263432312384,1.88172772154463,5.15424682386936
886,2016,1,Aguascalientes,102,23,0,125,671636,695776,1367412,15.1867976106105,3.30566159223658,9.14135607995249
887,2016,2,Baja California,142,28,0,170,1755226,1735383,3490609,8.09012628573187,1.61347667921145,4.87021032719505
888,2016,3,Baja California Sur,49,6,0,55,380625,366202,746827,12.8735632183908,1.63843998667402,7.36449003584498
889,2016,4,Campeche,69,17,1,87,456535,466864,923399,15.1138466930246,3.64131738579115,9.42171260744272
890,2016,5,Coahuila,151,20,0,171,1523271,1530661,3053932,9.91287827313722,1.30662504630353,5.59933881959389
891,2016,6,Colima,58,8,0,66,361513,367031,728544,16.0436830764039,2.17965239993352,9.05916458031361
892,2016,7,Chiapas,216,56,0,272,2674490,2778887,5453377,8.07630613687095,2.01519529221591,4.98773512265886
893,2016,8,Chihuahua,339,99,0,438,1817307,1840487,3657794,18.6539753602446,5.3790110986929,11.9744304900713
894,2016,9,Ciudad de México,296,81,0,377,4402058,4794778,9196836,6.72412766937646,1.68933785881223,4.0992358676397
895,2016,10,Durango,88,26,0,114,892691,914017,1806708,9.85783434581507,2.84458604161629,6.30981874215424
896,2016,11,Guanajuato,401,58,0,459,2941857,3100702,6042559,13.6308460948306,1.87054415419476,7.59611945865982
897,2016,12,Guerrero,52,31,0,83,1753707,1867338,3621045,2.96514754175013,1.66011723640819,2.29215599364272
898,2016,13,Hidalgo,86,27,0,113,1434711,1536843,2971554,5.99423856093666,1.75684829224586,3.80272409655016
899,2016,14,Jalisco,476,121,0,597,4008882,4125847,8134729,11.8736345943832,2.93273114587138,7.3389045904295
900,2016,15,Estado de México,450,129,0,579,8164125,8573276,16737401,5.51191952597492,1.50467569223247,3.45931844496048
901,2016,16,Michoacán,149,33,0,182,2291574,2421361,4712935,6.50208110233403,1.36286989011552,3.86171249974803
902,2016,17,Morelos,70,17,0,87,946684,1008799,1955483,7.39423080985841,1.68517217007551,4.44902870544004
903,2016,18,Nayarit,69,10,0,79,603565,606222,1209787,11.4320744244613,1.64956072197974,6.53007512892765
904,2016,19,Nuevo León,238,54,0,292,2699055,2693741,5392796,8.81790108019288,2.00464706889044,5.41463092614666
905,2016,20,Oaxaca,89,25,0,114,1965669,2129709,4095378,4.52772058774901,1.17386929388006,2.78362583380582
906,2016,21,Puebla,174,52,0,226,3084711,3323242,6407953,5.64072290726749,1.56473708505128,3.5268673162865
907,2016,22,Querétaro,77,25,0,102,1065724,1103186,2168910,7.2251352132447,2.26616363876989,4.70282307702948
908,2016,23,Quintana Roo,101,24,0,125,819468,802839,1622307,12.3250694352922,2.98939139727891,7.70507678263115
909,2016,24,San Luis Potosí,147,32,0,179,1368087,1432633,2800720,10.744930695197,2.23364951107506,6.39121368790882
910,2016,25,Sinaloa,145,20,0,165,1505989,1526743,3032732,9.62822437614086,1.30997816921381,5.44063900140204
911,2016,26,Sonora,190,27,1,218,1459286,1461527,2920813,13.0200659774712,1.84738290842386,7.46367535340332
912,2016,27,Tabasco,131,24,0,155,1202790,1242234,2445024,10.8913442911897,1.93200314916513,6.33940607535959
913,2016,28,Tamaulipas,133,26,0,159,1742355,1777244,3519599,7.63334682082584,1.46293924750906,4.51756009704515
914,2016,29,Tlaxcala,44,8,0,52,641565,677663,1319228,6.85822948571072,1.18052778445924,3.94169923621997
915,2016,30,Veracruz,178,29,0,207,3991789,4242750,8234539,4.45915352740338,0.68351894408108,2.51380192625234
916,2016,31,Yucatán,189,35,0,224,1083796,1112075,2195871,17.4387061771773,3.14726974349752,10.200963535654
917,2016,32,Zacatecas,64,12,0,76,796339,824267,1620606,8.03677830672616,1.45583894539027,4.689603765505
918,2016,33,Extranjero,18,4,0,22,,,,,,
919,2017,0,Nacional,5323,1233,3,6559,61102672,63674500,124777172,8.71156665620122,1.93641096514303,5.25657048871087
920,2017,1,Aguascalientes,115,25,0,140,682582,707389,1389971,16.8477926461583,3.53412337483337,10.0721525844784
921,2017,2,Baja California,147,19,0,166,1804583,1777162,3581745,8.14592623337358,1.06912031654964,4.63461245845252
922,2017,3,Baja California Sur,42,5,0,47,389273,374121,763394,10.7893432115765,1.33646600965998,6.15671592912703
923,2017,4,Campeche,63,11,0,74,458765,469226,927991,13.7325210074875,2.34428612225239,7.97421526717393
924,2017,5,Coahuila,165,36,0,201,1541283,1548474,3089757,10.7053668923877,2.32486951669838,6.50536595596353
925,2017,6,Colima,42,4,0,46,363238,369226,732464,11.5626669015907,1.08334732656963,6.28017213132659
926,2017,7,Chiapas,205,57,0,262,2706266,2811179,5517445,7.57501295142458,2.02761901678975,4.74857474791321
927,2017,8,Chihuahua,315,90,0,405,1836708,1858911,3695619,17.1502492502891,4.84154432353136,10.9589219018519
928,2017,9,Ciudad de México,234,68,0,302,4430244,4816514,9246758,5.28187612239868,1.41180945389134,3.26600955707936
929,2017,10,Durango,103,21,0,124,900194,919988,1820182,11.4419780625065,2.28263846919742,6.81250556263055
930,2017,11,Guanajuato,411,83,0,494,2971011,3127825,6098836,13.8336747995884,2.65360114456531,8.09990627719781
931,2017,12,Guerrero,54,19,0,73,1749884,1866635,3616519,3.08591883804869,1.01787441036946,2.01851559469202
932,2017,13,Hidalgo,90,26,0,116,1454172,1557999,3012171,6.18908904861323,1.66880723286729,3.8510429852754
933,2017,14,Jalisco,524,133,1,658,4056053,4172970,8229023,12.9189633370175,3.18717843646132,7.99608896463165
934,2017,15,Estado de México,428,142,0,570,8228452,8641611,16870063,5.20146438236499,1.64321212792383,3.37876627965171
935,2017,16,Michoacán,162,44,0,206,2306794,2433376,4740170,7.02273371614457,1.80818747287719,4.34583569787582
936,2017,17,Morelos,61,10,0,71,952829,1014981,1967810,6.40198818465853,0.985240117795308,3.60807191751236
937,2017,18,Nayarit,55,17,0,72,608045,611612,1219657,9.04538315420734,2.77953996978477,5.90329904227172
938,2017,19,Nuevo León,233,37,0,270,2766863,2756730,5523593,8.42108915403473,1.34216988968814,4.88812264046247
939,2017,20,Oaxaca,112,17,0,129,1978997,2143863,4122860,5.65943253072137,0.792961117384833,3.12889596057106
940,2017,21,Puebla,228,74,0,302,3121790,3360237,6482027,7.3035021574161,2.20222561682405,4.65903644029869
941,2017,22,Querétaro,115,22,0,137,1097073,1136530,2233603,10.4824382698325,1.93571661108814,6.13358775037462
942,2017,23,Quintana Roo,116,19,0,135,855981,837821,1693802,13.5517026662975,2.26778751069739,7.97023500975911
943,2017,24,San Luis Potosí,165,34,0,199,1376827,1441860,2818687,11.9840764308079,2.35806527679525,7.06002475620741
944,2017,25,Sinaloa,148,20,0,168,1510697,1532684,3043381,9.79680240312915,1.30490042304872,5.5201764090661
945,2017,26,Sonora,232,32,0,264,1470912,1469440,2940352,15.7725275203411,2.17770034843206,8.97851685784559
946,2017,27,Tabasco,90,18,0,108,1202025,1243056,2445081,7.48736507144194,1.44804417500097,4.41703158300277
947,2017,28,Tamaulipas,135,23,0,158,1750642,1787044,3537686,7.71145671130934,1.28704161733007,4.46619626501617
948,2017,29,Tlaxcala,41,14,0,55,647718,684178,1331896,6.3299151791366,2.0462511217841,4.12945154876957
949,2017,30,Veracruz,168,49,0,217,3979155,4239749,8218904,4.22200190744015,1.15572879432249,2.64025471036041
950,2017,31,Yucatán,152,39,0,191,1104892,1134063,2238955,13.7570006842298,3.43896238568757,8.53076546871197
951,2017,32,Zacatecas,89,20,0,109,798724,828046,1626770,11.1427727224924,2.4153247524896,6.70039403234631
952,2017,33,Extranjero,12,1,0,13,,,,,,
953,2017,99,Not specified,71,4,2,77,,,,,,
954,2018,0,Nacional,5540,1265,3,6808,61709453,64286372,125995825,8.97755486505447,1.96775764543067,5.40335364286872
955,2018,1,Aguascalientes,114,26,0,140,693723,719280,1413003,16.4330719898288,3.61472583694806,9.90797613310092
956,2018,2,Baja California,164,30,0,194,1854722,1819712,3674434,8.84229550304574,1.64861252769669,5.27972471406481
957,2018,3,Baja California Sur,48,9,0,57,398135,382281,780416,12.0562120888643,2.35428912239949,7.30379694931934
958,2018,4,Campeche,58,11,0,69,460829,471491,932320,12.5860134670344,2.33302438434668,7.4008923974601
959,2018,5,Coahuila,176,40,0,216,1559482,1566625,3126107,11.2857987459939,2.55325939519668,6.90955236017193
960,2018,6,Colima,44,7,0,51,365130,371613,736743,12.0505025607318,1.88368006501387,6.92235962879864
961,2018,7,Chiapas,122,25,0,147,2738599,2844347,5582946,4.45483256219695,0.878936360437035,2.63301848164034
962,2018,8,Chihuahua,299,66,0,365,1857035,1878379,3735414,16.1009350927688,3.51366790195163,9.77133993715288
963,2018,9,Ciudad de México,167,60,0,227,4458036,4838232,9296268,3.7460442221642,1.24012242488578,2.44184010185593
964,2018,10,Durango,101,21,0,122,907591,925923,1833514,11.1283606822897,2.26800716690265,6.65388974395614
965,2018,11,Guanajuato,410,94,0,504,3000892,3155949,6156841,13.6626043189825,2.97850187059423,8.18601617290426
966,2018,12,Guerrero,44,19,0,63,1745513,1865680,3611193,2.5207489145025,1.01839543758844,1.74457582300364
967,2018,13,Hidalgo,84,25,0,109,1473912,1579636,3053548,5.69911907902236,1.58264308992705,3.56961803122139
968,2018,14,Jalisco,504,126,0,630,4104153,4221452,8325605,12.2802439382742,2.98475500846628,7.56701765217062
969,2018,15,Estado de México,442,142,0,584,8293791,8711942,17005733,5.32928789741627,1.62994657218792,3.43413600578111
970,2018,16,Michoacán,205,40,0,245,2322928,2446454,4769382,8.82506905078418,1.63501950169511,5.13693388367717
971,2018,17,Morelos,71,17,0,88,959052,1021353,1980405,7.40314393797208,1.66445881100854,4.44353553944774
972,2018,18,Nayarit,58,8,0,66,612753,617305,1230058,9.46547793319657,1.29595580790695,5.36560064647358
973,2018,19,Nuevo León,267,50,0,317,2835992,2821167,5657159,9.41469510492272,1.77231620815074,5.60351936369475
974,2018,20,Oaxaca,111,29,0,140,1992706,2158643,4151349,5.57031493858101,1.34343659419367,3.37239774348049
975,2018,21,Puebla,231,88,0,319,3159985,3398669,6558654,7.31016128241115,2.58924890891111,4.86380284735252
976,2018,22,Querétaro,110,28,0,138,1128691,1170302,2298993,9.74580288139092,2.39254483030876,6.00262810717562
977,2018,23,Quintana Roo,103,22,0,125,893348,873709,1767057,11.5296614533194,2.51800084467483,7.07390876468614
978,2018,24,San Luis Potosí,178,26,0,204,1385765,1451436,2837201,12.8448907282259,1.79132941445575,7.19018497455767
979,2018,25,Sinaloa,116,19,0,135,1515826,1539218,3055044,7.65259337153473,1.23439304893784,4.41892162600604
980,2018,26,Sonora,238,29,0,267,1482945,1477838,2960783,16.0491454504382,1.96232604656261,9.01788479601511
981,2018,27,Tabasco,117,25,0,142,1200755,1243570,2444325,9.7438694821175,2.01034119510763,5.80937477626748
982,2018,28,Tamaulipas,141,23,0,164,1759113,1797246,3556359,8.01540321741696,1.27973577351125,4.61145795461032
983,2018,29,Tlaxcala,44,11,0,55,654045,690976,1345021,6.72736585403145,1.59195109526235,4.08915548530469
984,2018,30,Veracruz,203,50,0,253,3966457,4237341,8203798,5.11791757732405,1.17998527850367,3.08393746408676
985,2018,31,Yucatán,195,40,0,235,1126271,1156491,2282762,17.3137726177803,3.45873854617113,10.2945466938735
986,2018,32,Zacatecas,87,12,0,99,801278,832112,1633390,10.8576548963032,1.44211356163593,6.06101420971109
987,2018,33,Extranjero,8,2,0,10,,,,,,
